Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
534b787c-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""Rings are medium duty (not heavy duty), but work really well !"", ""rephrased_it(without experience & observation)"":""The user mentioned that the rings are medium duty and not heavy duty, but they work really well."", ""sentiment"":""positive""}",7,0,1.797550678253174,https://amazon.com/dp/B00A45VF2S,"""Nice Quality, love the front pocket/side and back clear pocket on the outside to place a custom made design in it.

Rings are medium duty (not heavy duty), but work really well !

- You can grab this 3-ring binder and it doesnt smash in your hand, nice and (light duty) sturdy.""","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Rings are medium duty (not heavy duty), but work really well !', 'rephrased_it(without experience & observation)': 'The user mentioned that the rings are medium duty and not heavy duty, but they work really well.', 'sentiment': 'positive'}",material durability,"The user mentioned that the rings are medium duty and not heavy duty, but they work really well.",,"The rings work really well, although they are medium duty instead of heavy duty.",492545,NO,"{""text"": [""The rings work really well, although they are medium duty instead of heavy duty."", ""The rings work really well, although they are medium duty instead of heavy duty.""]}",38,403414,2024-06-06T08:16:07.751539Z,2024-06-06T08:16:11.038306Z,9011.88,NO,same
534b78ce-8cba-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""Within two months of owning this binder, it started falling apart on me. Corners peeled, seams split. I tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’"", ""rephrased_it(without experience & observation)"":""The user mentioned that the binder started falling apart within two months of owning it. Corners peeled, seams split. He tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’"", ""sentiment"":""negative""}",5,0,3.156748056411743,https://amazon.com/dp/B0006HV8V2,"Within two months of owning this binder, it started falling apart on me.

Corners peeled, seams split.

I tried to tape it together and limp it through, but there is absolutely no way this product could be called ""durable.""

My notebook goes everywhere with me and contains everything I need for work and life, and it couldn\t keep up.

My last one lasted eight years before I replaced it, and this one couldn\t handle two months of use.","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Within two months of owning this binder, it started falling apart on me. Corners peeled, seams split. I tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’', 'rephrased_it(without experience & observation)': 'The user mentioned that the binder started falling apart within two months of owning it. Corners peeled, seams split. He tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’', 'sentiment': 'negative'}",material durability,"The user mentioned that the binder started falling apart within two months of owning it. Corners peeled, seams split. He tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’",,"I noticed that the binder started falling apart within two months of owning it. Corners peeled, seams split. I tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’
 
The binder fell apart within two months of owning it. Corners peeled, seams split. I tried to tape it together but it was not durable.",492522,YES,"{""text"": [""I noticed that the binder started falling apart within two months of owning it. Corners peeled, seams split. I tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’ "", ""I noticed that the binder started falling apart within two months of owning it. Corners peeled, seams split. I tried to tape it together and limp it through, but there is absolutely no way this product could be called ‘durable.’\n \nThe binder fell apart within two months of owning it. Corners peeled, seams split. I tried to tape it together but it was not durable.""]}",38,403386,2024-06-06T08:12:42.727395Z,2024-06-06T08:12:55.571076Z,8816.424,YES,same
534b786e-8cba-11ed-a7ba-930ee103a0a2,0,2,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""Within the first time carrying one of them in a bag, after it was removed it had already show seriously structural damage to the binder."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binder showed serious structural damage within the first time carrying it in a bag."", ""sentiment"":""negative""}",8,0,2.042678833007812,https://amazon.com/dp/B01BRGTWOA,"While the binders themselves do the job of holding things together fairly well, I have had issues with them., ""Within the first time carrying one of them in a bag, after it was removed it had already show seriously structural damage to the binder.  

Im not sure how long these will last, but if you intend to carry these around or put them into a bag be mindful that they dont seem to be very sturdy.  

The corners where the folds are seemed to be particularly vulnerable to damage.","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Within the first time carrying one of them in a bag, after it was removed it had already show seriously structural damage to the binder.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binder showed serious structural damage within the first time carrying it in a bag.', 'sentiment': 'negative'}",material durability,The user mentioned that the binder showed serious structural damage within the first time carrying it in a bag.,,"I noticed that the binder showed serious structural damage within the first time carrying it in a bag.
 The binder showed serious structural damage after carrying it in a bag for the first time.",492506,YES,"{""text"": [""I noticed that the binder showed serious structural damage within the first time carrying it in a bag. "", ""I noticed that the binder showed serious structural damage within the first time carrying it in a bag.\n The binder showed serious structural damage after carrying it in a bag for the first time.""]}",38,403368,2024-06-06T08:10:16.096052Z,2024-06-06T08:10:26.176450Z,8667.002,YES,same
534b786e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""Im not sure how these would hold up to being carried around or tossed into a backpack on a daily basis. They seem pretty sturdy but since mine mostly sit on a shelf I cant speak to their durability."", ""rephrased_it(without experience & observation)"":""The user expressed uncertainty about the durability of the product if it was carried around or tossed into a backpack on a daily basis. Although they seem sturdy, the user cannot comment on their durability since they mostly sit on a shelf."", ""sentiment"":""neutral""}",2,0,2.871628522872925,https://amazon.com/dp/B01BRGTWOA,""", ""Im not sure how these would hold up to being carried around or tossed into a backpack on a daily basis.

They seem pretty sturdy but since mine mostly sit on a shelf I cant speak to their durability.""","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Im not sure how these would hold up to being carried around or tossed into a backpack on a daily basis. They seem pretty sturdy but since mine mostly sit on a shelf I cant speak to their durability.', 'rephrased_it(without experience & observation)': 'The user expressed uncertainty about the durability of the product if it was carried around or tossed into a backpack on a daily basis. Although they seem sturdy, the user cannot comment on their durability since they mostly sit on a shelf.', 'sentiment': 'neutral'}",material durability,"The user expressed uncertainty about the durability of the product if it was carried around or tossed into a backpack on a daily basis. Although they seem sturdy, the user cannot comment on their durability since they mostly sit on a shelf.",,"If I carried it around or tossed it into a backpack daily, I would be uncertain about its durability. Although it seems sturdy, I cannot comment on its durability since it mostly sits on a shelf.",492502,NO,"{""text"": [""If I carried it around or tossed it into a backpack daily, I would be uncertain about its durability. Although it seems sturdy, I cannot comment on its durability since it mostly sits on a shelf."", ""If I carried it around or tossed it into a backpack daily, I would be uncertain about its durability. Although it seems sturdy, I cannot comment on its durability since it mostly sits on a shelf.""]}",38,403364,2024-06-06T08:09:26.293485Z,2024-06-06T08:09:33.791736Z,8614.515,NO,same
0291f46b-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""pockets and dividers of round-ring-binders"", ""actual_sentence_extracted"":None, ""rephrased_it(without experience & observation)"":""The user did not mention anything about the pockets and dividers of the round-ring-binders. Thus, it is not possible to extract an experience-rich sentence based on this specification."", ""sentiment"":""positive""}",6,0,1.903035879135132,https://amazon.com/dp/B09JBV35SK,"This is a stunning product.

Beautiful, unique, well-made durable design.

My only complaint is that I wish there were more colour choices; blue with a wave on it, red with a fire logo, brown with a mountain...

I would buy the whole set.

Regardless, the highest quality binder available on Amazon.","{'feature': 'pockets and dividers of round-ring-binders', 'actual_sentence_extracted': None, 'rephrased_it(without experience & observation)': 'The user did not mention anything about the pockets and dividers of the round-ring-binders. Thus, it is not possible to extract an experience-rich sentence based on this specification.', 'sentiment': 'positive'}",pockets and dividers,"The user did not mention anything about the pockets and dividers of the round-ring-binders. Thus, it is not possible to extract an experience-rich sentence based on this specification.",,I cannot provide a response to this prompt as it is written in third person and does not contain any unnecessary wording at the start of the sentence.,492472,Ignore,"{""text"": [""I cannot provide a response to this prompt as it is written in third person and does not contain any unnecessary wording at the start of the sentence."", ""I cannot provide a response to this prompt as it is written in third person and does not contain any unnecessary wording at the start of the sentence.""]}",38,403296,2024-06-06T08:02:31.156312Z,2024-06-06T08:02:39.544422Z,8200.39,OTHER,different
0291f46b-8cbb-11ed-a7ba-930ee103a0a2,9,4,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""The binder works perfect for the 4 pc layout and the material is much sturdier than the vinyl binders."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binder works perfectly for the 4 pc layout and the material is much sturdier than the vinyl binders."", ""sentiment"":""positive""}",3,0,2.149074077606201,https://amazon.com/dp/B09JBV35SK,"If any fellow kpop stans are interested in this here’s my take!

The binder works perfect for the 4 pc layout and the material is much sturdier than the vinyl binders.

I specifically bought two of these because I was worried my old binders were bending my pcs!

The one downside I would say is that you can’t fit a lot of pages, I have a little over 40 right now

but I think adding more would be pushing it.

You could definitely fit a lot more paper if you use this for a journal though!","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'The binder works perfect for the 4 pc layout and the material is much sturdier than the vinyl binders.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binder works perfectly for the 4 pc layout and the material is much sturdier than the vinyl binders.', 'sentiment': 'positive'}",material durability,The user mentioned that the binder works perfectly for the 4 pc layout and the material is much sturdier than the vinyl binders.,,The binder works perfectly for my 4 pc layout and the material is much sturdier than vinyl binders.,492465,NO,"{""text"": [""The binder works perfectly for my 4 pc layout and the material is much sturdier than vinyl binders."", ""The binder works perfectly for my 4 pc layout and the material is much sturdier than vinyl binders.""]}",38,403272,2024-06-06T08:01:14.481679Z,2024-06-06T08:01:22.314323Z,8123.163,YES,different
0291f46b-8cbb-11ed-a7ba-930ee103a0a2,2,4,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""My only issue is that the pages are right at edge of the binder flap covers, due to the added extension of sheet protectors."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pages are right at the edge of the binder flap covers, due to the added extension of sheet protectors."", ""sentiment"":""negative""}",2,0,2.180353164672852,https://amazon.com/dp/B09JBV35SK,"Really beautiful binder and fabric.

I bought to keep my knitting patterns more organized and accessible.

Which I place in clear sheet protectors.

My only issue is that the pages are right at edge of the binder flap covers, due to the added extension of sheet protectors.  

Many brands of binders allow for this type of added depth requirements.

Will be buying more, but please Jumping Fox- consider adding more depth!","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'My only issue is that the pages are right at edge of the binder flap covers, due to the added extension of sheet protectors.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pages are right at the edge of the binder flap covers, due to the added extension of sheet protectors.', 'sentiment': 'negative'}",cover design,"The user mentioned that the pages are right at the edge of the binder flap covers, due to the added extension of sheet protectors.",,The pages are at the edge of the binder flap covers due to the added extension of sheet protectors.,492458,YES,"{""text"": [""The pages are at the edge of the binder flap covers due to the added extension of sheet protectors."", ""The pages are at the edge of the binder flap covers due to the added extension of sheet protectors.""]}",38,403257,2024-06-06T08:00:11.831082Z,2024-06-06T08:00:14.331524Z,8055.176,NO,different
6c425834-9ef5-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""pockets and dividers of round-ring-binders"", ""actual_sentence_extracted"":""These binder pockets are upside down. They’re defective. You can’t just turn the binder as a whole upside down because then the back of the binder becomes the front, and the width of it (1.5” in my case) goes to the back of the binder so there’s a lot of resistance trying to open it. It’s kind of hard to explain in words but basically I can’t use the pouches because of this manufacturing defect."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binder pockets are upside down and defective. He also mentioned that it is kind of hard to explain in words but basically he can't use the pouches because of this manufacturing defect."", ""sentiment"":""negative""}",1,0,3.898496150970459,https://amazon.com/dp/B08K3WFQHG,"These binder pockets are upside down.

They’re defective.

You can’t just turn the binder as a whole upside down because then the back of the binder becomes the front, and the width of it (1.5” in my case) goes to the back of the binder so there’s a lot of resistance trying to open it.

It’s kind of hard to explain in words but basically I can’t use the pouches because of this manufacturing defect.","{'feature': 'pockets and dividers of round-ring-binders', 'actual_sentence_extracted': 'These binder pockets are upside down. They’re defective. You can’t just turn the binder as a whole upside down because then the back of the binder becomes the front, and the width of it (1.5” in my case) goes to the back of the binder so there’s a lot of resistance trying to open it. It’s kind of hard to explain in words but basically I can’t use the pouches because of this manufacturing defect.', 'rephrased_it(without experience & observation)': ""The user mentioned that the binder pockets are upside down and defective. He also mentioned that it is kind of hard to explain in words but basically he can't use the pouches because of this manufacturing defect."", 'sentiment': 'negative'}",pockets and dividers,The user mentioned that the binder pockets are upside down and defective. He also mentioned that it is kind of hard to explain in words but basically he can't use the pouches because of this manufacturing defect.,,"The binder pockets are defective and upside down. It's hard to explain, but basically I can't use the pouches because of this manufacturing defect.",492447,NO,"{""text"": [""The binder pockets are defective and upside down. It's hard to explain, but basically I can't use the pouches because of this manufacturing defect."", ""The binder pockets are defective and upside down. It's hard to explain, but basically I can't use the pouches because of this manufacturing defect.""]}",38,403232,2024-06-06T07:58:34.285374Z,2024-06-06T07:58:39.662598Z,7960.503,YES,different
f86deb60-9f19-11ed-a7ba-930ee103a0a2,0,3,"""{'feature': 'spine width of round-ring-binders', 'actual_sentence_extracted': 'The rings for some weird reason were no longer closing all the way.', 'rephrased_it(without experience & observation)': 'The user mentioned that the rings were no longer closing all the way, which made it difficult to turn pages in the binder.', 'sentiment': 'negative'}""",5,0,1.981324911117554,https://amazon.com/dp/B0B6XVWFS9,"""Love the notebook binders - they were working very nice.

But after only 2 months one of the binders started to fail as useful.  

The rings for some weird reason were no longer closing all the way.  

This means that the papers fell out and it was difficult to turn pages in the binder.  

I traded the new binder thats not working for an old binder that had old items in it that I would rarely look at for information.  

So far the other binders are still working great and excellent for use!""","{'feature': 'spine width of round-ring-binders', 'actual_sentence_extracted': 'The rings for some weird reason were no longer closing all the way.', 'rephrased_it(without experience & observation)': 'The user mentioned that the rings were no longer closing all the way, which made it difficult to turn pages in the binder.', 'sentiment': 'negative'}",spine width,"The user mentioned that the rings were no longer closing all the way, which made it difficult to turn pages in the binder.",,I am having difficulty turning pages in the binder because the rings are not closing all the way.,492430,Other,"{""text"": [""I am having difficulty turning pages in the binder because the rings are not closing all the way."", ""I am having difficulty turning pages in the binder because the rings are not closing all the way.""]}",38,403208,2024-06-06T07:56:16.115430Z,2024-06-06T07:56:19.820395Z,7820.659,YES,different
534b78be-8cba-11ed-a7ba-930ee103a0a2,3,2,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""Upon opening the box we find one of the binders split on two sides of the edge."", ""rephrased_it(without experience & observation)"":""The user mentioned that upon opening the box, one of the binders was split on two sides of the edge."", ""sentiment"":""negative""}",5,0,1.922268152236938,https://amazon.com/dp/B07ZFYHXQK,"""  Upon opening the box we find one of the binders split on two sides of the edge.  

They cost roughly $4 each, so youd expect a somewhat better quality product.  

If I didnt need to have this item NOW, I would have sent the whole lot back.  

Save your $$$ and find a better product.  

Better yet... Go to Staples and look before you buy.""","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'Upon opening the box we find one of the binders split on two sides of the edge.', 'rephrased_it(without experience & observation)': 'The user mentioned that upon opening the box, one of the binders was split on two sides of the edge.', 'sentiment': 'negative'}",closure mechanism,"The user mentioned that upon opening the box, one of the binders was split on two sides of the edge.",,"Upon opening the box, I noticed that one of the binders was split on two sides of the edge. 

 One of the binders was split on two sides of the edge.",492403,YES,"{""text"": [""Upon opening the box, I noticed that one of the binders was split on two sides of the edge.  "", ""Upon opening the box, I noticed that one of the binders was split on two sides of the edge. \n\n One of the binders was split on two sides of the edge.""]}",38,403153,2024-06-06T07:48:04.546315Z,2024-06-06T07:48:15.916333Z,7336.758,OTHER,different
534b7885-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""pockets and dividers"", ""actual_sentence_extracted"": ""They each hold 350 sheets and have two interior pockets"", ""rephrased_it(without experience & observation)"":""The reviewer mentioned that each binder has two interior pockets and can hold 350 sheets."", ""sentiment"":""positive""}",2,0,1.743974447250366,https://amazon.com/dp/B083YN3PT1,"Planning to homeschool the kids this year and I need 3 Ring Binders to organize and document their work.  This pack includes 4 binders; each their own color.  They each hold 350 sheets and have two interior pockets., I really like the clear overlay that allows me to put designs, titles, etc. on the front and back of the binder.  I plan to let my kids showcase their art work in these clear pockets so they can claim the binder as their own., Great set of four 1.5” binders; colors include blue, red, light blue and green.  Perfect for our year’s worth of documentation of their school work.","{'feature': 'pockets and dividers', 'actual_sentence_extracted': 'They each hold 350 sheets and have two interior pockets', 'rephrased_it(without experience & observation)': 'The reviewer mentioned that each binder has two interior pockets and can hold 350 sheets.', 'sentiment': 'positive'}",pockets and dividers,The reviewer mentioned that each binder has two interior pockets and can hold 350 sheets.,,Each binder has two interior pockets and can hold 350 sheets.,492396,Other,"{""text"": [""Each binder has two interior pockets and can hold 350 sheets."", ""Each binder has two interior pockets and can hold 350 sheets.""]}",38,403133,2024-06-06T07:46:22.540263Z,2024-06-06T07:46:30.747093Z,7230.937,NO,different
