Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,2,1,"""{'feature': 'water resistance of project-folders', 'actual_sentence_extracted': 'My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them.', 'rephrased_it(without experience & observation)': 'The user has complained that the product did not match the description and was not prepunched with 3 holes as advertised. This is a negative feedback from customer with respect to feature: water resistance of project-folders.', 'sentiment': 'negative'}""",7,0,4.340666770935059,https://amazon.com/dp/B01E0E8FCQ,"""I will start off by saying I am the type of person that generally only writes a review when I am either very pleased with a product or very dissatisfied with a product. That being said overall this is a fine product that is durable and I can see holding up very well. My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them. So far I have been unsuccessful at getting help in returning or exchanging them which is a first for me with an Amazon prime product. This may sound silly to some or even easily fixable. Just get a hole punch and be done. Well I shouldnt have to spend even more money when I already spent more than I wanted to on these folders just because they didnt provide the product as promised. I am on a fixed income. My whole idea here is to set up one folder for each of my doctors and put them all together in one big 3 ring binder so I can carry them together or separately depending on my needs at the time. I live with chronic illness as result of brain injury and this was supposed to help simplify things. It is the small things we dont think about that can make a big difference in a persons life. Sell it the way you advertise it! Not a difficult concept! If the 3 rings are important to you, do not buy these folders. If this small complaint is no big deal to you and you either do not need the holes or can make your own, then enjoy!""","{'feature': 'water resistance of project-folders', 'actual_sentence_extracted': 'My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them.', 'rephrased_it(without experience & observation)': 'The user has complained that the product did not match the description and was not prepunched with 3 holes as advertised. This is a negative feedback from customer with respect to feature: water resistance of project-folders.', 'sentiment': 'negative'}",water resistance,The user has complained that the product did not match the description and was not prepunched with 3 holes as advertised. This is a negative feedback from customer with respect to feature: water resistance of project-folders.,,I received negative feedback from a customer regarding the product not matching the description and lacking the advertised 3 prepunched holes for water resistance in project-folders.,490653,NO,I received negative feedback from a customer regarding the product not matching the description and lacking the advertised 3 prepunched holes for water resistance in project-folders.,30,400568,2024-06-05T09:18:37.321927Z,2024-06-05T09:18:37.321981Z,5.079,NO,same
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""water resistance of project-folders"", ""actual_sentence_extracted"":""I haven't tried it yet, but they should fit in binders, though I'm doubtful they'll last long."", ""rephrased_it(without experience & observation)"":""The user is unsure about the durability of the folders, but mentioned that he hasn't tried them yet."", ""sentiment"":""neutral""}",2,0,1.967887401580811,https://amazon.com/dp/B01E0E8FCQ,"Seeing these were Five Star, I had high expectations, and they surpassed them.

I got the new versions with trapezoidal designs, a white ""tab"" on the outside (for you to write the class name?), and **triangular** holes.

I haven't tried it yet, but they should fit in binders, though I'm doubtful they'll last long.

But, I don't use binders anyways so it doesn't really matter to me.

The colors are a bit dull, but functionally, they are great!

10/10","{'feature': 'water resistance of project-folders', 'actual_sentence_extracted': ""I haven't tried it yet, but they should fit in binders, though I'm doubtful they'll last long."", 'rephrased_it(without experience & observation)': ""The user is unsure about the durability of the folders, but mentioned that he hasn't tried them yet."", 'sentiment': 'neutral'}",water resistance,"The user is unsure about the durability of the folders, but mentioned that he hasn't tried them yet.",,I haven't tried the folders yet and I'm unsure about their durability.,490652,NO,I haven't tried the folders yet and I'm unsure about their durability.,30,400569,2024-06-05T09:18:44.640983Z,2024-06-05T09:18:44.641033Z,5.787,NO,same
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""water resistance of project-folders"", ""actual_sentence_extracted"":""Outside front and back cover will wipe off with a damp cloth if they get dirty, but they are not waterproof."", ""rephrased_it(without experience & observation)"":""The user mentioned that the outside front and back cover can be wiped off with a damp cloth if they get dirty, but the folders are not waterproof."", ""sentiment"":""neutral""}",1,0,2.12972092628479,https://amazon.com/dp/B01E0E8FCQ,"These folders are exactly what I am used to buying at the store, but this way I was sure to get the colors I wanted.

Same “five-star” brand quality and construction.

Outside front and back cover will wipe off with a damp cloth if they get dirty, but they are not waterproof.","{'feature': 'water resistance of project-folders', 'actual_sentence_extracted': 'Outside front and back cover will wipe off with a damp cloth if they get dirty, but they are not waterproof.', 'rephrased_it(without experience & observation)': 'The user mentioned that the outside front and back cover can be wiped off with a damp cloth if they get dirty, but the folders are not waterproof.', 'sentiment': 'neutral'}",water resistance,"The user mentioned that the outside front and back cover can be wiped off with a damp cloth if they get dirty, but the folders are not waterproof.",,"The front and back cover can be wiped off with a damp cloth if they get dirty, but the folders are not waterproof.",490651,YES,"The front and back cover can be wiped off with a damp cloth if they get dirty, but the folders are not waterproof.",30,400627,2024-06-05T09:35:51.650672Z,2024-06-05T09:35:51.650721Z,1022.182,NO,different
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'portability of project-folders', 'actual_sentence_extracted': 'The first main selling point about this is that it fits in a looseleaf binder. Well, it’s hole punched for one, but that’s as far as it goes. It’s far too large to actually fit.', 'rephrased_it(without experience & observation)': 'The user has mentioned that the first main selling point of this product is that it fits in a looseleaf binder, but it is actually too large to fit.', 'sentiment': 'negative'}""",6,0,2.919341564178467,https://amazon.com/dp/B01E0E8FCQ,"The first main selling point about this is that it fits in a looseleaf binder. Well, it’s hole punched for one, but that’s as far as it goes. It’s far too large to actually fit. And there is no reason for that. An 8 ½ x 11 piece of paper sits in the folder with a lot of space above it. Shorter, this would fulfill that part of it’s purpose., The second main selling point is the useful information printed along the side. The way the side is set up, it sits under the paper when the folder is full, so you can’t read all that great information. I mean you could if you rip the perforation, but the first time I tried that it ripped the folder., For what it’s worth, on the left side you get conversion tables (metric, which makes no sense – who need to look up how many kilograms are in a gram?) and the conversion between metric and imperial. You also get a 15 cm ruler. On the right side you get a 6-inch ruler, a 12 x 12 multiplication table, and then a handful of tables: Dry measure conversions (ever wonder how many quarts are in a peck? According to this, 8), Dry measure conversions (expanded? It’s called the same thing but has slightly different information. There are apparently 4 gills in a pint). Avoirdupois weight conversions (this is the 16 ounces in a pound type information), Linear measure table (inches in a foot), circular measure table (minutes in a degree), and surface measure table (square inches in a square foot)., To be fair, I never knew there was a unit of measure called a hogshead before, so it is educational., I needed these to fit in a notebook, and I simply can’t use these.","{'feature': 'portability of project-folders', 'actual_sentence_extracted': 'The first main selling point about this is that it fits in a looseleaf binder. Well, it’s hole punched for one, but that’s as far as it goes. It’s far too large to actually fit.', 'rephrased_it(without experience & observation)': 'The user has mentioned that the first main selling point of this product is that it fits in a looseleaf binder, but it is actually too large to fit.', 'sentiment': 'negative'}",portability,"The user has mentioned that the first main selling point of this product is that it fits in a looseleaf binder, but it is actually too large to fit.",,"The first main selling point of this product, as mentioned, is that it fits in a looseleaf binder, but it is actually too large to fit.",490650,NO,"The first main selling point of this product, as mentioned, is that it fits in a looseleaf binder, but it is actually too large to fit.",30,400628,2024-06-05T09:35:58.195611Z,2024-06-05T09:35:58.195663Z,5.256,NO,same
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,2,1,"{""feature"":""organization of project-folders"", ""actual_sentence_extracted"":""My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them."", ""rephrased_it(without experience & observation)"":""The user had a specific requirement for 3 ring holes punched in the folders for a binder and spent a lot of time searching for it. He found these folders but was disappointed to find that they were not prepunched with 3 holes as described here."", ""sentiment"":""negative""}",1,0,4.393589496612549,https://amazon.com/dp/B01E0E8FCQ,"""I will start off by saying I am the type of person that generally only writes a review when I am either very pleased with a product or very dissatisfied with a product. That being said overall this is a fine product that is durable and I can see holding up very well. My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them. So far I have been unsuccessful at getting help in returning or exchanging them which is a first for me with an Amazon prime product. This may sound silly to some or even easily fixable. Just get a hole punch and be done. Well I shouldnt have to spend even more money when I already spent more than I wanted to on these folders just because they didnt provide the product as promised. I am on a fixed income. My whole idea here is to set up one folder for each of my doctors and put them all together in one big 3 ring binder so I can carry them together or separately depending on my needs at the time. I live with chronic illness as result of brain injury and this was supposed to help simplify things. It is the small things we dont think about that can make a big difference in a persons life. Sell it the way you advertise it! Not a difficult concept! If the 3 rings are important to you, do not buy these folders. If this small complaint is no big deal to you and you either do not need the holes or can make your own, then enjoy!""","{'feature': 'organization of project-folders', 'actual_sentence_extracted': 'My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them.', 'rephrased_it(without experience & observation)': 'The user had a specific requirement for 3 ring holes punched in the folders for a binder and spent a lot of time searching for it. He found these folders but was disappointed to find that they were not prepunched with 3 holes as described here.', 'sentiment': 'negative'}",organization,The user had a specific requirement for 3 ring holes punched in the folders for a binder and spent a lot of time searching for it. He found these folders but was disappointed to find that they were not prepunched with 3 holes as described here.,,"I spent a lot of time searching for folders with 3 ring holes punched for my binder. I found some, but they were not prepunched as described.",490649,NO,"I spent a lot of time searching for folders with 3 ring holes punched for my binder. I found some, but they were not prepunched as described.",30,400629,2024-06-05T09:36:10.877943Z,2024-06-05T09:36:10.877995Z,11.041,OTHER,different
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,0,1,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'The quality is not five star, only lasting barely two months.', 'rephrased_it(without experience & observation)': 'The user indicated that the quality of the folder is not five-star and it lasted only for barely two months.', 'sentiment': 'negative'}""",8,0,1.843733072280884,https://amazon.com/dp/B01E0E8FCQ,"The inside of the folder is not seamed like the usual pocket folder.

The flap with unnecessary information is a nuisance and gets in the way to keeping papers in pocket.

The quality is not five star, only lasting barely two months.

Bought on Amazon for convenience only - should have purchased the usual brand and lasted longer.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'The quality is not five star, only lasting barely two months.', 'rephrased_it(without experience & observation)': 'The user indicated that the quality of the folder is not five-star and it lasted only for barely two months.', 'sentiment': 'negative'}",durability,The user indicated that the quality of the folder is not five-star and it lasted only for barely two months.,,The folder's quality is not five-star and it lasted only for barely two months.,490648,YES,The folder's quality is not five-star and it lasted only for barely two months.,30,400630,2024-06-05T09:36:16.547689Z,2024-06-05T09:36:16.547740Z,4.403,NO,different
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""To attest to their durability, I still have one of my folders like this from high school that I still use today- more than 20 years later!"", ""rephrased_it(without experience & observation)"":""The user mentioned that he has been using one of his folders for more than 20 years, which shows the durability of the product."", ""sentiment"":""positive""}",3,0,2.24009108543396,https://amazon.com/dp/B01E0E8FCQ,"I’ve used these folders since high school and they are the best quality folders!  

I love that they have two sets of pockets inside., To attest to their durability, I still have one of my folders like this from high school that I still use today- more than 20 years later!","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'To attest to their durability, I still have one of my folders like this from high school that I still use today- more than 20 years later!', 'rephrased_it(without experience & observation)': 'The user mentioned that he has been using one of his folders for more than 20 years, which shows the durability of the product.', 'sentiment': 'positive'}",durability,"The user mentioned that he has been using one of his folders for more than 20 years, which shows the durability of the product.",,"I have been using one of my folders for more than 20 years, which shows the durability of the product.",490647,YES,"I have been using one of my folders for more than 20 years, which shows the durability of the product.",30,400631,2024-06-05T09:36:24.672892Z,2024-06-05T09:36:24.672963Z,6.17,YES,same
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,3,5,"""{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'After trying a few different brands of flexible folders, We have found the Five Star ones to be the most durable.', 'rephrased_it(without experience & observation)': 'The user mentioned that after trying different brands of flexible folders, they found Five Star ones to be the most durable.', 'sentiment': 'positive'}""",2,0,2.091285705566406,https://amazon.com/dp/B01E0E8FCQ,"After trying a few different brands of flexible folders, We have found the Five Star ones to be the most durable.

They are not the cheapest, but the durability, ease of papers staying put and vibrant differing colors puts these at the top of our list.

My three school aged boys all use these, some as stand alone carry and some within another binder.

They all like them and the folders hold up to an entire school year (sometimes more).","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'After trying a few different brands of flexible folders, We have found the Five Star ones to be the most durable.', 'rephrased_it(without experience & observation)': 'The user mentioned that after trying different brands of flexible folders, they found Five Star ones to be the most durable.', 'sentiment': 'positive'}",durability,"The user mentioned that after trying different brands of flexible folders, they found Five Star ones to be the most durable.",,I found Five Star flexible folders to be the most durable after trying different brands.,490646,NO,I found Five Star flexible folders to be the most durable after trying different brands.,30,400632,2024-06-05T09:36:41.048213Z,2024-06-05T09:36:41.048265Z,13.751,YES,different
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""durability of project-folders"", ""actual_sentence_extracted"":""While the design of these folders is very well done, the durability of these folders is quite poor."", ""rephrased_it(without experience & observation)"":""The user mentioned that the design of the folders is good but the durability is poor."", ""sentiment"":""negative""}",1,0,1.786357879638672,https://amazon.com/dp/B01E0E8FCQ,"While the design of these folders is very well done, the durability of these folders is quite poor.  

Even standard 8.5 x 11 paper was tearing away at their edges.  

My backpack only accelerated this, but was not the cause.  

I would like to see Five Star make more durable versions of these products for sale on Amazon, just like they sell at my university bookstore.","{'feature': 'durability of project-folders', 'actual_sentence_extracted': 'While the design of these folders is very well done, the durability of these folders is quite poor.', 'rephrased_it(without experience & observation)': 'The user mentioned that the design of the folders is good but the durability is poor.', 'sentiment': 'negative'}",durability,The user mentioned that the design of the folders is good but the durability is poor.,,The folders have good design but poor durability.,490645,NO,The folders have good design but poor durability.,30,400633,2024-06-05T09:36:48.691079Z,2024-06-05T09:36:48.691130Z,5.865,NO,same
0293a9bc-8cbb-11ed-a7ba-930ee103a0a2,2,1,"{""feature"":""closure mechanism of project-folders"", ""actual_sentence_extracted"":""At least until I found these I was very happy. At most, I discovered that they were not prepunched with 3 holes as described here"", ""rephrased_it(without experience & observation)"":""The user was initially happy to find these folders but was disappointed to discover that they were not prepunched with 3 holes as described here."", ""sentiment"":""negative""}",2,0,2.421748876571655,https://amazon.com/dp/B01E0E8FCQ,"""I will start off by saying I am the type of person that generally only writes a review when I am either very pleased with a product or very dissatisfied with a product. That being said overall this is a fine product that is durable and I can see holding up very well. My issue is, I spent an insane amount of time looking for pee chee folders with 3 ring holes punched in them for a binder. It seems like it should be a pretty common item. Unfortunately for me, it is not, so when I found these I was very happy. At least until I opened the box to discover they were not prepunched with 3 holes as described here. This may not be a big deal for some, but it is the only reason I purchased them. So far I have been unsuccessful at getting help in returning or exchanging them which is a first for me with an Amazon prime product. This may sound silly to some or even easily fixable. Just get a hole punch and be done. Well I shouldnt have to spend even more money when I already spent more than I wanted to on these folders just because they didnt provide the product as promised. I am on a fixed income. My whole idea here is to set up one folder for each of my doctors and put them all together in one big 3 ring binder so I can carry them together or separately depending on my needs at the time. I live with chronic illness as result of brain injury and this was supposed to help simplify things. It is the small things we dont think about that can make a big difference in a persons life. Sell it the way you advertise it! Not a difficult concept! If the 3 rings are important to you, do not buy these folders. If this small complaint is no big deal to you and you either do not need the holes or can make your own, then enjoy!""","{'feature': 'closure mechanism of project-folders', 'actual_sentence_extracted': 'At least until I found these I was very happy. At most, I discovered that they were not prepunched with 3 holes as described here', 'rephrased_it(without experience & observation)': 'The user was initially happy to find these folders but was disappointed to discover that they were not prepunched with 3 holes as described here.', 'sentiment': 'negative'}",closure mechanism,The user was initially happy to find these folders but was disappointed to discover that they were not prepunched with 3 holes as described here.,,I was initially happy to find these folders but disappointed to discover that they were not prepunched with 3 holes as described here.,490644,YES,I was initially happy to find these folders but disappointed to discover that they were not prepunched with 3 holes as described here.,30,400634,2024-06-05T09:36:59.956670Z,2024-06-05T09:36:59.956723Z,9.812,NO,different
