Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
02926187-8cbb-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""some of the leads are encased warped or off center. This means that the leads can break off easily, or be difficult to get sharp like the regular coloured pencils"", ""rephrased_it(without experience & observation)"":""The user mentioned that some of the leads are warped or off center, which makes them break off easily or difficult to get sharp like regular colored pencils."", ""sentiment"":""negative""}",2,0,2.412947654724121,https://amazon.com/dp/B0019IP2GE,"The colors are fine, there is a nice selection, however some of the leads are encased warped or off center.  

This means that the leads can break off easily, or be difficult to get sharp like the regular coloured pencils.  

However, these are nice water color pencils and they have good clear color and depth.  

They are enjoyable to use, give them a try!","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'some of the leads are encased warped or off center. This means that the leads can break off easily, or be difficult to get sharp like the regular coloured pencils', 'rephrased_it(without experience & observation)': 'The user mentioned that some of the leads are warped or off center, which makes them break off easily or difficult to get sharp like regular colored pencils.', 'sentiment': 'negative'}",lead hardness,"The user mentioned that some of the leads are warped or off center, which makes them break off easily or difficult to get sharp like regular colored pencils.",,"Some of the leads are warped or off center, which makes them break off easily or difficult to get sharp like regular colored pencils.",492370,YES,"Some of the leads are warped or off center, which makes them break off easily or difficult to get sharp like regular colored pencils.",30,401984,2024-06-06T05:05:12.189776Z,2024-06-06T05:05:12.189827Z,5.705,OTHER,different
02926187-8cbb-11ed-a7ba-930ee103a0a2,12,1,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""The colored ‘leads’ were minimally water soluable, and the consistency was very poor. I’d get a thin hard line and then a splotch, and then more thin hard line when running thru an even amount of water on the paper, OR when soaking the tips."", ""rephrased_it(without experience & observation)"":""The user mentioned that the colored leads were not water soluble and had poor consistency. They also mentioned that they would get a thin hard line and then a splotch, and then more thin hard line when running thru an even amount of water on the paper, OR when soaking the tips."", ""sentiment"":""negative""}",1,0,3.483962059020996,https://amazon.com/dp/B0019IP2GE,"Almost half the pencil casings themselves were split and not sealed well.  

The colored ‘leads’ were minimally water soluable, and the consistency was very poor.  

I’d get a thin hard line and then a splotch, and then more thin hard line when running thru an even amount of water on the paper, OR when soaking the tips.

, They in no way resemble what I’m used to using.","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'The colored ‘leads’ were minimally water soluable, and the consistency was very poor. I’d get a thin hard line and then a splotch, and then more thin hard line when running thru an even amount of water on the paper, OR when soaking the tips.', 'rephrased_it(without experience & observation)': 'The user mentioned that the colored leads were not water soluble and had poor consistency. They also mentioned that they would get a thin hard line and then a splotch, and then more thin hard line when running thru an even amount of water on the paper, OR when soaking the tips.', 'sentiment': 'negative'}",lead hardness,"The user mentioned that the colored leads were not water soluble and had poor consistency. They also mentioned that they would get a thin hard line and then a splotch, and then more thin hard line when running thru an even amount of water on the paper, OR when soaking the tips.",,"The colored leads have poor consistency and are not water soluble. When running through an even amount of water on the paper or when soaking the tips, they create a thin hard line followed by a splotch and then more thin hard line.",492369,YES,"The colored leads have poor consistency and are not water soluble. When running through an even amount of water on the paper or when soaking the tips, they create a thin hard line followed by a splotch and then more thin hard line.",30,401986,2024-06-06T05:05:24.206804Z,2024-06-06T05:05:24.206855Z,10.272,OTHER,different
02926187-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""Im in love - the possibilities! I havent drawn freehand since I was a kid but drew this apple with these pencils. Now planning to do some portraits of my pets. Im an artist! Who knew?"", ""rephrased_it(without experience & observation)"":""The user expressed their love for the pencils and mentioned that they drew an apple with them, which they haven't done since they were a kid. They are now planning to do portraits of their pets. This shows that the user has found the pencils to be comfortable to use."", ""sentiment"":""positive""}",6,0,3.122928619384766,https://amazon.com/dp/B0019IP2GE,"""Ive just started getting into adult colouring and love my regular Prismacolor pencils.  

Heard about these and hard to try them out.

"", ""Im in love - the possibilities!  

I havent drawn freehand since I was a kid but drew this apple with these pencils.

Now planning to do some portraits of my pets.  

Im an artist!  

Who knew?"", ""Note that unless the adult colouring books youre using have thick paper it will get a bit warped if you use a brush with water on these.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'Im in love - the possibilities! I havent drawn freehand since I was a kid but drew this apple with these pencils. Now planning to do some portraits of my pets. Im an artist! Who knew?', 'rephrased_it(without experience & observation)': ""The user expressed their love for the pencils and mentioned that they drew an apple with them, which they haven't done since they were a kid. They are now planning to do portraits of their pets. This shows that the user has found the pencils to be comfortable to use."", 'sentiment': 'positive'}",comfort grip,"The user expressed their love for the pencils and mentioned that they drew an apple with them, which they haven't done since they were a kid. They are now planning to do portraits of their pets. This shows that the user has found the pencils to be comfortable to use.",,"I love these pencils! I drew an apple with them, something I haven't done since I was a kid. Now I'm planning to do portraits of my pets. These pencils are so comfortable to use.",492368,NO,"I love these pencils! I drew an apple with them, something I haven't done since I was a kid. Now I'm planning to do portraits of my pets. These pencils are so comfortable to use.",30,401988,2024-06-06T05:05:33.841166Z,2024-06-06T05:05:33.841217Z,7.884,OTHER,different
02926187-8cbb-11ed-a7ba-930ee103a0a2,44,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""He says pencils are easy to hold, easy to use, non smearing, and just plain lovely in color composition."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils are easy to hold, easy to use, non-smearing and have a lovely color composition."", ""sentiment"":""positive""}",1,0,2.120851755142212,https://amazon.com/dp/B0019IP2GE,"Bought this for my son who is in second year of media arts and graphic arts at local university.

Excellent colors.

He says pencils are easy to hold, easy to use, non smearing, and just plain lovely in color composition.

The tin they come in makes it easy to stash in the courier bag or back pack he carries to class.

Thinking of getting for myself for my design work in clothing and furnishings.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'He says pencils are easy to hold, easy to use, non smearing, and just plain lovely in color composition.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are easy to hold, easy to use, non-smearing and have a lovely color composition.', 'sentiment': 'positive'}",comfort grip,"The user mentioned that the pencils are easy to hold, easy to use, non-smearing and have a lovely color composition.",,"The pencils are easy to hold, use, non-smearing and have a lovely color composition.",492367,YES,"The pencils are easy to hold, use, non-smearing and have a lovely color composition.",30,401990,2024-06-06T05:05:39.188294Z,2024-06-06T05:05:39.188346Z,3.871,OTHER,different
b0a80bd8-1fa8-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""They create vibrant lines and sharpen well."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils create vibrant lines and sharpen well."", ""sentiment"":""positive""}",3,0,1.558041334152222,https://amazon.com/dp/B09TNMY4R5,"I bought these for all the grade-school refugee kids in a tutoring program I volunteer for.

They loved them!

These pencils are unique and fun, and add a touch of joy to academic pursuits.

They create vibrant lines and sharpen well.

, These are great as a classroom gift or for a goody bag.","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'They create vibrant lines and sharpen well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils create vibrant lines and sharpen well.', 'sentiment': 'positive'}",sharpening ease,The user mentioned that the pencils create vibrant lines and sharpen well.,,The pencils create vibrant lines and sharpen well.,492366,NO,The pencils create vibrant lines and sharpen well.,30,401992,2024-06-06T05:05:43.743419Z,2024-06-06T05:05:43.743468Z,3.364,OTHER,different
b0a80bd8-1fa8-11ef-a36d-35b3d2a66b56,5,5,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"": ""When Ive sharpened them, the lead hasnt broken off"", ""rephrased_it(without experience & observation)"":""The user mentioned that after sharpening the pencils, the lead has not broken off, indicating that the sharpening process is easy and effective."", ""sentiment"":""positive""}",2,0,2.111294984817505,https://amazon.com/dp/B09TNMY4R5,"""If you cant decide what color to use, why not all? I bought these 7-in-1 color pencils with the intention to give to my students as special prizes. After using one pencil,  I decided to keep some for me too! I dont enjoy grading,  but this makes it kind of fun. I love color, and I getting them all in one makes whatever I do look beautiful.  When Ive sharpened them, the lead hasnt broken off. These are of good quality. BTW, my students did like these a lot! I highly recommend these if you are a teacher, an artist, or simply love all the colors of the rainbow. Enjoy!""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'When Ive sharpened them, the lead hasnt broken off', 'rephrased_it(without experience & observation)': 'The user mentioned that after sharpening the pencils, the lead has not broken off, indicating that the sharpening process is easy and effective.', 'sentiment': 'positive'}",sharpening ease,"The user mentioned that after sharpening the pencils, the lead has not broken off, indicating that the sharpening process is easy and effective.",,"After sharpening my pencils, I noticed that the lead did not break off, indicating that the sharpening process is easy and effective.",492365,NO,"After sharpening my pencils, I noticed that the lead did not break off, indicating that the sharpening process is easy and effective.",30,401994,2024-06-06T05:05:52.110388Z,2024-06-06T05:05:52.110440Z,5.75,OTHER,different
b0a80bd8-1fa8-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""These pencils are unique and fun, and add a touch of joy to academic pursuits."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils are unique and fun and add a touch of joy to academic pursuits."", ""sentiment"":""positive""}",4,0,1.813064575195312,https://amazon.com/dp/B09TNMY4R5,"I bought these for all the grade-school refugee kids in a tutoring program I volunteer for.

They loved them!

These pencils are unique and fun, and add a touch of joy to academic pursuits.

They create vibrant lines and sharpen well.

, These are great as a classroom gift or for a goody bag.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'These pencils are unique and fun, and add a touch of joy to academic pursuits.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are unique and fun and add a touch of joy to academic pursuits.', 'sentiment': 'positive'}",comfort grip,The user mentioned that the pencils are unique and fun and add a touch of joy to academic pursuits.,,The pencils add a touch of joy to academic pursuits and are unique and fun.,492364,NO,The pencils add a touch of joy to academic pursuits and are unique and fun.,30,402005,2024-06-06T05:07:30.688991Z,2024-06-06T05:07:30.689048Z,8.063,OTHER,different
a5800dca-1fa1-11ef-a36d-35b3d2a66b56,10,3,"""{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'They went on smoother than almost every other brand, and the color has always been very vivid', 'rephrased_it(without experience & observation)':'The user has mentioned that the Prang pencils went on smoother than almost every other brand, and the color has always been very vivid.', 'sentiment':'positive'}""",1,0,2.301460742950439,https://amazon.com/dp/B01MQU5A4L,"""Prang has been a fixture in my household for the past eight years. Ive tried several other colored pencils, from the humble Crayola to the ultra expensive Prismacolor, and several brands of varying quality in between, and consistently found Prang to be the best quality. They went on smoother than almost every other brand, and the color has always been very vivid. Prang has literally been the standard by which I measure other pencils."", The most recent package I purchased, however, is notably decreased in quality. While they are still decent pencils that apply smoothly to the page, the color now appears slightly more washed out in comparison to the older pencils, and something about the ""updated"" shades makes it look decidedly like I am coloring with a children's set. This was basically the issue I had with Crayola. Not all the newer colors are affected - some are still identical to the older versions, although several of the warmer shades are different. I've also noticed they're waxier and no longer blendable. Another issue is the complete lack of labeling, which is causing me no end of grief. Half the time I've spent coloring has been on a hunt and peck search for the right shade. It's frustrating. And making me consider finding another brand.","{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'They went on smoother than almost every other brand, and the color has always been very vivid', 'rephrased_it(without experience & observation)': 'The user has mentioned that the Prang pencils went on smoother than almost every other brand, and the color has always been very vivid.', 'sentiment': 'positive'}",smoothness of application,"The user has mentioned that the Prang pencils went on smoother than almost every other brand, and the color has always been very vivid.",,"Prang pencils go on smoother than almost every other brand, and the color is always very vivid.",492363,NO,"Prang pencils go on smoother than almost every other brand, and the color is always very vivid.",30,402006,2024-06-06T05:07:46.182622Z,2024-06-06T05:07:46.182674Z,14.164,OTHER,different
a5800dca-1fa1-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""Best of all, the tips do not break easily and sharpen nicely."", ""rephrased_it(without experience & observation)"":""The user mentioned that the tips of the pencils do not break easily and sharpen nicely."", ""sentiment"":""positive""}",7,0,1.766113042831421,https://amazon.com/dp/B01MQU5A4L,"""This are good everyday pencils when you dont want to pull out or use the expensive art pencils.  

Colors are saturated and the pencils glide easily over smooth paper.

Best of all, the tips do not break easily and sharpen nicely.

Work well on coloring paper in the Dover Coloring Books.  

My favorite everyday pencils.""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'Best of all, the tips do not break easily and sharpen nicely.', 'rephrased_it(without experience & observation)': 'The user mentioned that the tips of the pencils do not break easily and sharpen nicely.', 'sentiment': 'positive'}",sharpening ease,The user mentioned that the tips of the pencils do not break easily and sharpen nicely.,,The pencils sharpen nicely and their tips do not break easily.,492362,YES,The pencils sharpen nicely and their tips do not break easily.,30,402017,2024-06-06T05:09:25.817051Z,2024-06-06T05:09:25.817102Z,2.938,OTHER,different
a5800dca-1fa1-11ef-a36d-35b3d2a66b56,4,1,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""I was barely able to finish what I was working on, even after I took the picture, I had to sharpen it two more times and its now down to less than two inches long and I can no longer use it."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencil was difficult to sharpen and he had to sharpen it multiple times. Now, it is too short to use."", ""sentiment"":""negative""}",5,0,2.658934593200684,https://amazon.com/dp/B01MQU5A4L,"I was barely able to finish what I was working on, even after I took the picture, I had to sharpen it two more times and its now down to less than two inches long

and I can no longer use it.

"", ""Avoid these pencils, seriously.  Find another set, you dont want the headache.  

Ive already been looking for a replacement set.""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'I was barely able to finish what I was working on, even after I took the picture, I had to sharpen it two more times and its now down to less than two inches long and I can no longer use it.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencil was difficult to sharpen and he had to sharpen it multiple times. Now, it is too short to use.', 'sentiment': 'negative'}",sharpening ease,"The user mentioned that the pencil was difficult to sharpen and he had to sharpen it multiple times. Now, it is too short to use.",,I had to sharpen the pencil multiple times and now it is too short to use.,492361,NO,I had to sharpen the pencil multiple times and now it is too short to use.,30,402016,2024-06-06T05:09:21.602123Z,2024-06-06T05:09:21.602178Z,3.872,OTHER,different
a5800dca-1fa1-11ef-a36d-35b3d2a66b56,4,5,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""I found that they were easy to sharpen, had a solid thick core and laid down vibrant colors."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils were easy to sharpen and had a solid thick core."", ""sentiment"":""positive""}",4,0,1.890337467193604,https://amazon.com/dp/B01MQU5A4L,"""I really like these pencils!

I found that they were easy to sharpen, had a solid thick core and laid down vibrant colors.

I have the Prisma pencils and a few of the more expensive brands.

I actually dont like those as well as these.

I dont like the haze the Prisma lay down."", Another great perk of this brand is that it comes with quite a few blue shades and shades of green!

I use those colors every day and was very happy to see how many unique shades of colors I use a lot.","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'I found that they were easy to sharpen, had a solid thick core and laid down vibrant colors.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils were easy to sharpen and had a solid thick core.', 'sentiment': 'positive'}",sharpening ease,The user mentioned that the pencils were easy to sharpen and had a solid thick core.,,The pencils have a solid thick core and are easy to sharpen.,492360,YES,The pencils have a solid thick core and are easy to sharpen.,30,402015,2024-06-06T05:09:16.382740Z,2024-06-06T05:09:16.382790Z,3.44,OTHER,different
a5800dca-1fa1-11ef-a36d-35b3d2a66b56,2,4,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""The would is a decent quality and theyre easy to sharpen"", ""rephrased_it(without experience & observation)"":""The user mentioned that the wooden pencils are of decent quality and easy to sharpen."", ""sentiment"":""positive""}",1,0,1.719385623931885,https://amazon.com/dp/B01MQU5A4L,"""I bought these for a coloring group, not wanting to spend a whole lot on them.

Theyre a step above crayola, and a decent pencil for the price.

The would is a decent quality and theyre easy to sharpen.

The drawback: no color names on the barrel.

If you keep track of colors you use on a page, these arent for you.

Theyre a VERY decent quality for beginners.""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'The would is a decent quality and theyre easy to sharpen', 'rephrased_it(without experience & observation)': 'The user mentioned that the wooden pencils are of decent quality and easy to sharpen.', 'sentiment': 'positive'}",sharpening ease,The user mentioned that the wooden pencils are of decent quality and easy to sharpen.,,The wooden pencils are easy to sharpen and of decent quality.,492359,YES,The wooden pencils are easy to sharpen and of decent quality.,30,402014,2024-06-06T05:09:11.835334Z,2024-06-06T05:09:11.835386Z,4.302,OTHER,different
